type,competitorID,time,exchange,odds,agentID,stake,distance,rank,balance,decision
Trade,4,9.028727531433105,0,1.1,16,15,77.27998346426274,1,99999175,backer
Trade,4,9.028727531433105,0,1.1,55,15,77.27998346426274,1,100001623.68832247,layer
Trade,4,9.222247123718262,0,1.1,15,15,77.27998346426274,1,99999190,backer
Trade,4,9.222247123718262,0,1.1,55,15,77.27998346426274,1,100001623.68832247,layer
Trade,4,9.233820676803589,0,1.1,10,15,77.27998346426274,1,99999205,backer
Trade,4,9.233820676803589,0,1.1,56,15,77.27998346426274,1,100001604.83524592,layer
Trade,4,9.374825716018677,0,1.1,16,15,77.27998346426274,1,99999175,backer
Trade,4,9.374825716018677,0,1.1,56,15,77.27998346426274,1,100001604.83524592,layer
Trade,4,9.422871351242065,0,1.1,15,15,77.27998346426274,1,99999190,backer
Trade,4,9.422871351242065,0,1.1,55,15,77.27998346426274,1,100001623.68832247,layer
Trade,4,10.847128868103027,0,1.1,10,15,97.2299414937923,1,99999205,backer
Trade,4,10.847128868103027,0,1.1,55,15,97.2299414937923,1,100001623.68832247,layer
Trade,4,10.906779289245605,0,1.1,11,15,97.2299414937923,1,99999295,backer
Trade,4,10.906779289245605,0,1.1,56,15,97.2299414937923,1,100001604.83524592,layer
Trade,4,11.12726378440857,0,1.1,16,15,97.2299414937923,1,99999175,backer
Trade,4,11.12726378440857,0,1.1,55,15,97.2299414937923,1,100001623.68832247,layer
Trade,4,11.142094850540161,0,1.1,15,15,97.2299414937923,1,99999190,backer
Trade,4,11.142094850540161,0,1.1,56,15,97.2299414937923,1,100001604.83524592,layer
Trade,4,11.37111210823059,0,1.1,14,15,97.2299414937923,1,99999295,backer
Trade,4,11.37111210823059,0,1.1,55,15,97.2299414937923,1,100001623.68832247,layer
Trade,4,11.388892650604248,0,1.1,12,15,97.2299414937923,1,99999280,backer
Trade,4,11.388892650604248,0,1.1,56,15,97.2299414937923,1,100001604.83524592,layer
Trade,4,11.545611381530762,0,1.1,19,15,110.95311512717664,1,99999325,backer
Trade,4,11.545611381530762,0,1.1,55,15,110.95311512717664,1,100001623.68832247,layer
Trade,4,12.569455623626709,0,1.1,56,15,110.95311512717664,1,100001604.83524592,backer
Trade,4,12.569455623626709,0,1.1,25,15,110.95311512717664,1,100000000,layer
Trade,4,12.570956945419312,0,1.3000000000000003,10,15,110.95311512717664,1,99999205,backer
Trade,4,12.570956945419312,0,1.3000000000000003,56,15,110.95311512717664,1,100001604.83524592,layer
Trade,4,12.77476167678833,0,1.1,10,15,122.91858611650488,1,99999205,backer
Trade,4,12.77476167678833,0,1.1,56,15,122.91858611650488,1,100001604.83524592,layer
Trade,4,12.777743101119995,0,1.1,11,15,122.91858611650488,1,99999295,backer
Trade,4,12.777743101119995,0,1.1,55,15,122.91858611650488,1,100001623.68832247,layer
Trade,4,13.136439085006714,0,1.1,16,15,122.91858611650488,1,99999175,backer
Trade,4,13.136439085006714,0,1.1,55,15,122.91858611650488,1,100001623.68832247,layer
Trade,4,13.186310052871704,0,1.1,15,15,122.91858611650488,1,99999190,backer
Trade,4,13.186310052871704,0,1.1,56,15,122.91858611650488,1,100001604.83524592,layer
Trade,4,13.449609279632568,0,1.1,14,15,122.91858611650488,1,99999295,backer
Trade,4,13.449609279632568,0,1.1,55,15,122.91858611650488,1,100001623.68832247,layer
Trade,4,13.610889196395874,0,1.1,12,15,122.91858611650488,1,99999280,backer
Trade,4,13.610889196395874,0,1.1,56,15,122.91858611650488,1,100001604.83524592,layer
Trade,4,13.83377718925476,0,1.1,18,15,134.030147497788,1,99999325,backer
Trade,4,13.83377718925476,0,1.1,55,15,134.030147497788,1,100001623.68832247,layer
Trade,4,13.83699917793274,0,1.1,13,15,134.030147497788,1,99999310,backer
Trade,4,13.83699917793274,0,1.1,52,15,134.030147497788,1,100000845.54469037,layer
Trade,4,13.851281642913818,0,1.1,19,15,134.030147497788,1,99999325,backer
Trade,4,13.851281642913818,0,1.1,28,15,134.030147497788,1,100000000,layer
Trade,4,13.852904796600342,0,1.1,10,15,134.030147497788,1,99999205,backer
Trade,4,13.852904796600342,0,1.1,52,15,134.030147497788,1,100000845.54469037,layer
Trade,4,13.863871812820435,0,1.1,11,15,134.030147497788,1,99999295,backer
Trade,4,13.863871812820435,0,1.1,52,15,134.030147497788,1,100000845.54469037,layer
Trade,4,13.871671438217163,0,1.1,16,15,134.030147497788,1,99999175,backer
Trade,4,13.871671438217163,0,1.1,52,15,134.030147497788,1,100000845.54469037,layer
Trade,4,13.883599042892456,0,1.1,15,15,134.030147497788,1,99999190,backer
Trade,4,13.883599042892456,0,1.1,52,15,134.030147497788,1,100000845.54469037,layer
Trade,4,13.893690824508667,0,1.1,14,15,134.030147497788,1,99999295,backer
Trade,4,13.893690824508667,0,1.1,52,15,134.030147497788,1,100000845.54469037,layer
Trade,4,13.898623943328857,0,1.1,12,15,134.030147497788,1,99999280,backer
Trade,4,13.898623943328857,0,1.1,52,15,134.030147497788,1,100000845.54469037,layer
Trade,4,14.036417245864868,0,1.3000000000000003,37,15,134.030147497788,1,100000049.88051778,backer
Trade,4,14.036417245864868,0,1.3000000000000003,56,15,134.030147497788,1,100001604.83524592,layer
Trade,4,14.625248670578003,0,1.1948247793884486,15,15,134.030147497788,1,99999190,backer
Trade,4,14.625248670578003,0,1.1948247793884486,21,15,134.030147497788,1,100000000,layer
Trade,4,14.645841598510742,0,1.1,16,15,134.030147497788,1,99999175,backer
Trade,4,14.645841598510742,0,1.1,52,15,134.030147497788,1,100000845.54469037,layer
Trade,4,14.87748098373413,0,1.1,12,15,144.27671406481133,1,99999280,backer
Trade,4,14.87748098373413,0,1.1,55,15,144.27671406481133,1,100001623.68832247,layer
Trade,4,14.879345417022705,0,1.1,13,15,144.27671406481133,1,99999310,backer
Trade,4,14.879345417022705,0,1.1,56,15,144.27671406481133,1,100001604.83524592,layer
Trade,4,14.889829158782959,0,1.1,10,15,144.27671406481133,1,99999205,backer
Trade,4,14.889829158782959,0,1.1,58,15,144.27671406481133,1,100001194.18395805,layer
Trade,4,14.994952917098999,0,1.1,18,15,144.27671406481133,1,99999325,backer
Trade,4,14.994952917098999,0,1.1,59,15,144.27671406481133,1,100001204.4552444,layer
Trade,4,15.265472173690796,0,1.1,19,15,144.27671406481133,1,99999325,backer
Trade,4,15.265472173690796,0,1.1,58,15,144.27671406481133,1,100001194.18395805,layer
Trade,4,15.284266948699951,0,1.1,11,15,144.27671406481133,1,99999295,backer
Trade,4,15.284266948699951,0,1.1,56,15,144.27671406481133,1,100001604.83524592,layer
Trade,4,15.338947534561157,0,1.1,14,15,144.27671406481133,1,99999295,backer
Trade,4,15.338947534561157,0,1.1,59,15,144.27671406481133,1,100001204.4552444,layer
Trade,4,15.399659633636475,0,1.1,15,15,144.27671406481133,1,99999190,backer
Trade,4,15.399659633636475,0,1.1,55,15,144.27671406481133,1,100001623.68832247,layer
Trade,4,15.699390888214111,0,1.1,38,15,144.27671406481133,1,100000133.78325908,backer
Trade,4,15.699390888214111,0,1.1,56,15,144.27671406481133,1,100001604.83524592,layer
Trade,4,15.707395076751709,0,1.1,35,15,144.27671406481133,1,99999920.10086131,backer
Trade,4,15.707395076751709,0,1.1,58,15,144.27671406481133,1,100001194.18395805,layer
Trade,4,15.894624948501587,0,1.1,33,15,153.64720061136026,1,100000126.18263242,backer
Trade,4,15.894624948501587,0,1.1,59,15,153.64720061136026,1,100001204.4552444,layer
Trade,4,15.91956877708435,0,1.1,39,15,153.64720061136026,1,100000095.0817711,backer
Trade,4,15.91956877708435,0,1.1,55,15,153.64720061136026,1,100001623.68832247,layer
Trade,4,16.049761056900024,0,1.1,32,15,153.64720061136026,1,100000070.95845163,backer
Trade,4,16.049761056900024,0,1.1,58,15,153.64720061136026,1,100001194.18395805,layer
Trade,4,16.086997270584106,0,1.1,34,15,153.64720061136026,1,100000042.48114444,backer
Trade,4,16.086997270584106,0,1.1,56,15,153.64720061136026,1,100001604.83524592,layer
Trade,4,16.20674729347229,0,1.1,30,15,153.64720061136026,1,99999920.10086131,backer
Trade,4,16.20674729347229,0,1.1,55,15,153.64720061136026,1,100001623.68832247,layer
Trade,4,16.285510540008545,0,1.1,36,15,153.64720061136026,1,100000066.90297595,backer
Trade,4,16.285510540008545,0,1.1,59,15,153.64720061136026,1,100001204.4552444,layer
Trade,4,16.36367964744568,0,1.1,31,15,153.64720061136026,1,100000053.12535918,backer
Trade,4,16.36367964744568,0,1.1,58,15,153.64720061136026,1,100001194.18395805,layer
Trade,4,16.532644987106323,0,1.1,16,15,153.64720061136026,1,99999175,backer
Trade,4,16.532644987106323,0,1.1,55,15,153.64720061136026,1,100001623.68832247,layer
Trade,4,16.54070544242859,0,1.1,12,15,153.64720061136026,1,99999280,backer
Trade,4,16.54070544242859,0,1.1,56,15,153.64720061136026,1,100001604.83524592,layer
Trade,4,16.614242792129517,0,1.1,10,15,153.64720061136026,1,99999205,backer
Trade,4,16.614242792129517,0,1.1,58,15,153.64720061136026,1,100001194.18395805,layer
Trade,4,16.7440664768219,0,1.1,13,15,166.84347822003122,1,99999310,backer
Trade,4,16.7440664768219,0,1.1,59,15,166.84347822003122,1,100001204.4552444,layer
Trade,4,17.350548028945923,0,1.1,18,15,166.84347822003122,1,99999325,backer
Trade,4,17.350548028945923,0,1.1,51,15,166.84347822003122,1,100001356.353583,layer
Trade,4,17.381853342056274,0,1.1,19,15,166.84347822003122,1,99999325,backer
Trade,4,17.381853342056274,0,1.1,51,15,166.84347822003122,1,100001356.353583,layer
Trade,4,17.474451065063477,0,1.1,11,15,166.84347822003122,1,99999295,backer
Trade,4,17.474451065063477,0,1.1,51,15,166.84347822003122,1,100001356.353583,layer
Trade,4,17.513928651809692,0,1.1,14,15,166.84347822003122,1,99999295,backer
Trade,4,17.513928651809692,0,1.1,51,15,166.84347822003122,1,100001356.353583,layer
Trade,4,17.554657220840454,0,1.1,15,15,166.84347822003122,1,99999190,backer
Trade,4,17.554657220840454,0,1.1,51,15,166.84347822003122,1,100001356.353583,layer
Trade,4,17.58910083770752,0,1.1,37,15,166.84347822003122,1,100000049.88051778,backer
Trade,4,17.58910083770752,0,1.1,51,15,166.84347822003122,1,100001356.353583,layer
Trade,4,17.653156757354736,0,1.1,30,15,166.84347822003122,1,99999920.10086131,backer
Trade,4,17.653156757354736,0,1.1,51,15,166.84347822003122,1,100001356.353583,layer
Trade,4,17.68394684791565,0,1.1,34,15,166.84347822003122,1,100000042.48114444,backer
Trade,4,17.68394684791565,0,1.1,51,15,166.84347822003122,1,100001356.353583,layer
Trade,4,17.712819814682007,0,1.1,33,15,166.84347822003122,1,100000126.18263242,backer
Trade,4,17.712819814682007,0,1.1,51,15,166.84347822003122,1,100001356.353583,layer
Trade,4,17.75338840484619,0,1.1,39,15,176.34069073344926,1,100000095.0817711,backer
